species,study_block,diet_name,Dieta,Tratamiento,Replica,byproduct_type,inclusion_pct,water_condition,processing,Proteína (%)_media,Proteína (%)_sd,Grasa (%)_media,Grasa (%)_sd,Fibra (%)_media,Fibra (%)_sd,Cenizas (%)_media,Cenizas (%)_sd,Carbohidratos (%)_media,Carbohidratos (%)_sd,ratio_P_C,ratio_P_F,ratio_Fibra_Grasa,TPC_dieta_media,TPC_dieta_sd,TPC_larva_media,TPC_larva_sd,FCR,Ganancia de peso (mg) por larva,Ganancia de peso (mg) media diaria por larva,Reducción (%) del sustrato (reducción de la masa de dieta suministrada),Reducción diaria (%) del sustrato (reducción diaria de la masa de dieta suministrada),Peso total de las larvas (g) al finalizar el periodo de alimentación,Peso total del sustrato (g) al finalizar el periodo de alimentación,PROTEINA (%),GRASA (%),QUITINA (%),CENIZAS (%),CARBOHIDRATOS (%),TPC_dieta_media__dup1,TPC_dieta_sd__dup1,TPC_larva_media__dup1,TPC_larva_sd__dup1,Tratamiento_prod,Dieta_comp_prod,Trat_comp_prod,Tratamiento_larv,Dieta_comp_larv,Trat_comp_larv,Dieta_comp,Trat_comp
Tenebrio,main,Orujo70,Orujo70,6,3,orujo,70,none,none,13.198231100112396,0.4294138637618748,9.127437486218383,0.0629813889658407,12.565106575312123,0.25963188440281143,9.405016051953547,0.22053035612330954,55.70420878640354,0.6086308129416571,0.23693418123432466,1.4459952336064255,1.3766302529361953,1.5938720152395927,0.004214679260188941,0.3561315510333333,0.023620310614804595,2.2543319653442775,30.599999999999994,0.6244897959183673,13.183333333333334,1.8833333333333333,400,5209,42.75088782983994,34.08731059209573,5.949504661161125,4.124007728807891,13.088289188095303,1.5938720152395927,0.004214679260188941,0.3561315510333333,0.023620310614804595,6,Orujo70,6,6,Orujo70,6,Orujo70,6
Tenebrio,main,Orujo90,Orujo90,7,1,orujo,90,none,none,13.624580916264671,0.2370019323319747,10.643031676665474,0.11494175407915161,15.076772212018474,0.1641570030700925,11.438657140056351,0.09839439228939188,49.216958054995025,0.2706935639036396,0.27682696076097524,1.280140972063078,1.416586238775728,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,1.7942372282128336,13.100000000000001,0.26734693877551025,3.3833333333333333,0.48333333333333334,192,5797,42.63455462687377,32.956875767682824,8.807751346209187,4.191650942866424,11.409167316367785,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,7,Orujo90,7,7,Orujo90,7,Orujo90,7
Tenebrio,main,Orujo90,Orujo90,7,2,orujo,90,none,none,13.624580916264671,0.2370019323319747,10.643031676665474,0.11494175407915161,15.076772212018474,0.1641570030700925,11.438657140056351,0.09839439228939188,49.216958054995025,0.2706935639036396,0.27682696076097524,1.280140972063078,1.416586238775728,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,1.4951830443159924,13.600000000000001,0.2775510204081633,3.2333333333333334,0.46190476190476193,203,5806,39.460902260956324,36.75361933491248,6.090475914216538,3.8532892046135045,13.841713285301154,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,7,Orujo90,7,7,Orujo90,7,Orujo90,7
Tenebrio,main,Orujo90,Orujo90,7,3,orujo,90,none,none,13.624580916264671,0.2370019323319747,10.643031676665474,0.11494175407915161,15.076772212018474,0.1641570030700925,11.438657140056351,0.09839439228939188,49.216958054995025,0.2706935639036396,0.27682696076097524,1.280140972063078,1.416586238775728,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,0.9210908035973311,14.100000000000001,0.28775510204081634,2.1166666666666667,0.30238095238095236,187,5873,40.31920976729068,38.162749725991816,7.053806956232671,4.179515603443159,10.28471794704167,2.1321173694778,0.04515570988394527,0.382553387,0.04350753035799807,7,Orujo90,7,7,Orujo90,7,Orujo90,7
Tenebrio,main,Quinoa15,Quinoa15,8,1,quinoa,15,none,none,13.348475514810232,0.1323462387564848,3.05089285903678,0.033465270250168475,3.0695304507899555,0.05242711936209403,4.5870887119669925,0.12722016260607913,75.94401246339605,0.26440844080950465,0.17576731965859732,4.375268530086821,1.0061088974979802,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,2.83375104427736,41.8,0.8530612244897958,28.266666666666666,4.038095238095238,701,4304,46.2406551012102,32.69881761846702,5.768720325642685,3.800347262171457,11.491459692508641,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,8,Quinoa15,8,8,Quinoa15,8,Quinoa15,8
Tenebrio,main,Quinoa15,Quinoa15,8,2,quinoa,15,none,none,13.348475514810232,0.1323462387564848,3.05089285903678,0.033465270250168475,3.0695304507899555,0.05242711936209403,4.5870887119669925,0.12722016260607913,75.94401246339605,0.26440844080950465,0.17576731965859732,4.375268530086821,1.0061088974979802,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,2.6749991148249124,42.2,0.8612244897959185,25.183333333333334,3.5976190476190477,637,4489,49.74165607410812,30.63557591384245,7.31465175744426,4.1887923497634505,8.119323904841707,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,8,Quinoa15,8,8,Quinoa15,8,Quinoa15,8
Tenebrio,main,Quinoa15,Quinoa15,8,3,quinoa,15,none,none,13.348475514810232,0.1323462387564848,3.05089285903678,0.033465270250168475,3.0695304507899555,0.05242711936209403,4.5870887119669925,0.12722016260607913,75.94401246339605,0.26440844080950465,0.17576731965859732,4.375268530086821,1.0061088974979802,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,2.7636509635974305,40.2,0.8204081632653062,27.533333333333335,3.9333333333333336,671,4348,49.0536857059127,29.099518279375918,10.442533313061864,3.9243865188709446,7.4798761827785825,0.20085973621668804,0.022879377224978726,0.410192565,0.02257171173175996,8,Quinoa15,8,8,Quinoa15,8,Quinoa15,8
Tenebrio,main,Quinoa30,Quinoa30,9,1,quinoa,30,none,none,12.378629282271184,0.12891135655875782,2.984267908635539,0.071586706641599,2.943067844201772,0.13588288237585938,5.874906566151329,0.13272677696929425,75.81912839874018,0.013106746889183802,0.1632652543454571,4.147961798755165,0.9861942474016671,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,2.5201565373190626,32.8,0.6693877551020407,17.816666666666666,2.545238095238095,491,4931,47.1681642185215,33.20391278425148,9.3191711062626,3.888058692107834,6.420693198856583,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,9,Quinoa30,9,9,Quinoa30,9,Quinoa30,9
Tenebrio,main,Quinoa30,Quinoa30,9,2,quinoa,30,none,none,12.378629282271184,0.12891135655875782,2.984267908635539,0.071586706641599,2.943067844201772,0.13588288237585938,5.874906566151329,0.13272677696929425,75.81912839874018,0.013106746889183802,0.1632652543454571,4.147961798755165,0.9861942474016671,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,2.403267986332487,39.099999999999994,0.7979591836734693,20.983333333333334,2.9976190476190476,596,4741,45.28074275235599,32.78425694487049,8.866924121950758,3.629520991353168,9.438555189469582,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,9,Quinoa30,9,9,Quinoa30,9,Quinoa30,9
Tenebrio,main,Quinoa30,Quinoa30,9,3,quinoa,30,none,none,12.378629282271184,0.12891135655875782,2.984267908635539,0.071586706641599,2.943067844201772,0.13588288237585938,5.874906566151329,0.13272677696929425,75.81912839874018,0.013106746889183802,0.1632652543454571,4.147961798755165,0.9861942474016671,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,2.3184612148549792,28.2,0.5755102040816327,16.533333333333335,2.361904761904762,477,5008,47.27488115350477,29.226915285368946,7.436174337613637,4.247043749242199,11.814985474270443,0.254905602260889,0.005866738044077139,0.38109600000000005,0.011090279793404654,9,Quinoa30,9,9,Quinoa30,9,Quinoa30,9
Tenebrio,main,Quinoa50,Quinoa50,10,1,quinoa,50,none,none,11.234353513755332,0.12687778819808443,2.8406258372222575,0.045646676549768714,2.852651813388301,0.11493394257768662,8.00136826614673,0.06446206864985822,75.07100056948738,0.19699233436536426,0.1496497106543367,3.9548867600039115,1.004233565719378,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,2.2424178378949593,24.1,0.49183673469387756,17.683333333333334,2.526190476190476,552,4939,46.3907897545748,31.275974631820496,7.073152725479268,3.9162862247708317,11.343796663354595,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,10,Quinoa50,10,10,Quinoa50,10,Quinoa50,10
Tenebrio,main,Quinoa50,Quinoa50,10,2,quinoa,50,none,none,11.234353513755332,0.12687778819808443,2.8406258372222575,0.045646676549768714,2.852651813388301,0.11493394257768662,8.00136826614673,0.06446206864985822,75.07100056948738,0.19699233436536426,0.1496497106543367,3.9548867600039115,1.004233565719378,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,2.4614702295154673,24.3,0.4959183673469388,14.8,2.1142857142857143,434,5112,46.509235603005465,29.92601819942621,9.073497848169131,3.938829502556922,10.552418846842272,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,10,Quinoa50,10,10,Quinoa50,10,Quinoa50,10
Tenebrio,main,Quinoa50,Quinoa50,10,3,quinoa,50,none,none,11.234353513755332,0.12687778819808443,2.8406258372222575,0.045646676549768714,2.852651813388301,0.11493394257768662,8.00136826614673,0.06446206864985822,75.07100056948738,0.19699233436536426,0.1496497106543367,3.9548867600039115,1.004233565719378,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,2.145862056775197,22.6,0.4612244897959184,10.116666666666667,1.4452380952380952,332,5393,47.25724338022376,28.079591310811654,9.561202660907771,4.118186113649973,10.983776534406843,0.28632851350322497,0.013634691119201181,0.36937492000000005,0.0827569352599437,10,Quinoa50,10,10,Quinoa50,10,Quinoa50,10
Tenebrio,water_control,Control Seco,Control Seco,A.1,1,control,0,dry,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,3,52.8,0.9,39.2,4.9,30.7842,107.9183,41.955,32.92,,3.6068,,,,,,A.1,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Seco,Control Seco,A.1,2,control,0,dry,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,3,50.4,0.9,36.3,4.5,28.911,113.0333,41.63,32.85,,3.6113,,,,,,A.1,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Seco,Control Seco,A.1,3,control,0,dry,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,2.9,56.8,1,38.7,4.8,31.164,108.8076,42.528,29.3,,3.5604,,,,,,A.1,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Agar,Control Agar,A.2,1,control,0,agar,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,1.5,96.1,1.7,47,5.9,65.0175,94.071,36.031,36.88,,3.4367,,,,,,A.2,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Agar,Control Agar,A.2,2,control,0,agar,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,1.6,109.2,1.9,51.2,6.4,64.5008,86.6156,36.036,35.66,,3.4697,,,,,,A.2,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Agar,Control Agar,A.2,3,control,0,agar,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,1.6,106.5,1.9,49.3,6.2,63.4782,90.1928,36.739,36.02,,3.39,,,,,,A.2,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Humedad superf,Control Humedad superf,A.3,1,control,0,humidity,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,2.5,61.2,1.1,42,5.2,37.771,102.984,39.017,36.98,,3.3523,,,,,,A.3,Control,A,,Control,A,Control,A
Tenebrio,water_control,Control Humedad superf,Control Humedad superf,A.3,2,control,0,humidity,none,12.755333333333333,0.5485183071997988,1.2466666666666668,0.07371114795832,,,1.5785999999999998,0.015256801761837325,,,,10.231550802139036,,,,,,2.5,64.1,1.1,41.6,5.2,36.7022,103.8771,38.168,37.73,,3.4177,,,,,,A.3,Control,A,,Control,A,Control,A
